year,league_id,division_id,rank,games_played,home_games,wins,losses,division_winner,wild_card_winner,league_winner,world_series_winner,runs_scored,at_bats,hits,doubles,triples,homeruns,walks,strikeouts_by_batters,stolen_bases,caught_stealing,batters_hit_by_pitch,sacrifice_flies,opponents_runs_scored,earned_runs_allowed,earned_run_average,complete_games,shutouts,saves,outs_pitches,hits_allowed,homeruns_allowed,walks_allowed,strikeouts_by_pitchers,errors,double_plays,fielding_percentage,home_attendance
1938.0,1,1,2.0,152.0,78.0,86.0,64.0,0,0,0,0,707.0,5422.0,1511.0,265.0,66.0,65.0,485.0,409.0,47.0,47.54624277456647,45.170547147846335,44.23338048090523,630.0,530.0,3.46,57.0,8.0,15.0,4137.0,1406.0,71.0,432.0,557.0,163.0,168.0,0.974,641033.0
1938.0,0,1,7.0,156.0,77.0,55.0,97.0,0,0,0,0,755.0,5333.0,1498.0,273.0,36.0,92.0,590.0,528.0,51.0,40.0,45.170547147846335,44.23338048090523,962.0,866.0,5.8,71.0,3.0,7.0,4032.0,1584.0,132.0,737.0,632.0,145.0,163.0,0.975,130417.0
1938.0,1,1,6.0,156.0,81.0,71.0,80.0,0,0,0,0,725.0,5528.0,1542.0,288.0,74.0,91.0,412.0,492.0,55.0,47.54624277456647,45.170547147846335,44.23338048090523,721.0,591.0,3.84,58.0,10.0,16.0,4152.0,1482.0,77.0,474.0,534.0,199.0,145.0,0.967,291418.0
1938.0,0,1,5.0,152.0,78.0,75.0,76.0,0,0,0,0,814.0,5474.0,1602.0,278.0,72.0,85.0,573.0,379.0,65.0,37.0,45.170547147846335,44.23338048090523,873.0,746.0,4.94,59.0,6.0,11.0,4080.0,1472.0,92.0,655.0,515.0,179.0,179.0,0.97,522694.0
1939.0,0,1,2.0,152.0,75.0,89.0,62.0,0,0,0,0,890.0,5308.0,1543.0,287.0,57.0,124.0,591.0,505.0,42.0,44.0,45.170547147846335,44.23338048090523,795.0,684.0,4.56,52.0,4.0,20.0,4050.0,1533.0,77.0,543.0,539.0,179.0,147.0,0.97,573070.0
1939.0,1,1,3.0,157.0,78.0,84.0,69.0,0,0,0,0,708.0,5350.0,1420.0,265.0,57.0,78.0,564.0,639.0,59.0,47.54624277456647,45.170547147846335,44.23338048090523,645.0,570.0,3.64,69.0,9.0,13.0,4230.0,1431.0,93.0,399.0,528.0,176.0,157.0,0.972,955668.0
1939.0,1,1,7.0,152.0,73.0,63.0,88.0,0,0,0,0,572.0,5286.0,1395.0,199.0,39.0,56.0,366.0,494.0,41.0,47.54624277456647,45.170547147846335,44.23338048090523,659.0,560.0,3.71,68.0,11.0,15.0,4074.0,1400.0,63.0,513.0,430.0,181.0,178.0,0.971,285994.0
1939.0,0,1,4.0,155.0,77.0,85.0,69.0,0,0,0,0,755.0,5279.0,1451.0,220.0,56.0,64.0,579.0,502.0,113.0,61.0,45.170547147846335,44.23338048090523,737.0,659.0,4.31,62.0,5.0,21.0,4131.0,1470.0,99.0,454.0,535.0,167.0,140.0,0.972,594104.0
1939.0,1,1,4.0,156.0,80.0,84.0,70.0,0,0,0,0,724.0,5293.0,1407.0,263.0,62.0,91.0,523.0,553.0,61.0,47.54624277456647,45.170547147846335,44.23338048090523,678.0,588.0,3.8,72.0,8.0,13.0,4176.0,1504.0,74.0,430.0,584.0,186.0,126.0,0.97,726663.0
1939.0,1,1,1.0,156.0,81.0,97.0,57.0,0,0,1,0,767.0,5378.0,1493.0,269.0,60.0,98.0,500.0,538.0,46.0,47.54624277456647,45.170547147846335,44.23338048090523,595.0,510.0,3.27,86.0,13.0,9.0,4209.0,1340.0,81.0,499.0,637.0,159.0,170.0,0.974,981443.0
1939.0,0,1,3.0,154.0,77.0,87.0,67.0,0,0,0,0,797.0,5316.0,1490.0,291.0,79.0,85.0,557.0,574.0,72.0,46.0,45.170547147846335,44.23338048090523,700.0,618.0,4.08,69.0,10.0,13.0,4092.0,1394.0,75.0,602.0,614.0,180.0,148.0,0.97,563926.0
1939.0,0,1,5.0,155.0,78.0,81.0,73.0,0,0,0,0,849.0,5326.0,1487.0,277.0,67.0,124.0,620.0,592.0,88.0,38.0,45.170547147846335,44.23338048090523,762.0,652.0,4.29,64.0,8.0,16.0,4101.0,1430.0,104.0,574.0,633.0,198.0,147.0,0.967,836279.0
1939.0,1,1,5.0,151.0,74.0,77.0,74.0,0,0,0,0,703.0,5129.0,1395.0,211.0,38.0,116.0,498.0,499.0,26.0,47.54624277456647,45.170547147846335,44.23338048090523,685.0,596.0,4.07,55.0,6.0,20.0,3957.0,1412.0,86.0,477.0,505.0,153.0,152.0,0.975,702457.0
1939.0,0,1,1.0,152.0,77.0,106.0,45.0,0,0,1,1,967.0,5300.0,1521.0,259.0,55.0,166.0,701.0,543.0,72.0,37.0,45.170547147846335,44.23338048090523,556.0,496.0,3.31,87.0,15.0,26.0,4044.0,1208.0,85.0,567.0,565.0,126.0,159.0,0.978,859785.0
1939.0,0,1,7.0,153.0,76.0,55.0,97.0,0,0,0,0,711.0,5309.0,1438.0,282.0,55.0,98.0,503.0,532.0,60.0,34.0,45.170547147846335,44.23338048090523,1022.0,863.0,5.79,50.0,6.0,12.0,4026.0,1687.0,148.0,579.0,397.0,210.0,131.0,0.964,395022.0
1939.0,1,1,8.0,152.0,74.0,45.0,106.0,0,0,0,0,553.0,5133.0,1341.0,232.0,40.0,49.0,421.0,486.0,47.0,47.54624277456647,45.170547147846335,44.23338048090523,856.0,762.0,5.17,67.0,3.0,12.0,3978.0,1502.0,106.0,579.0,447.0,171.0,133.0,0.97,277973.0
1939.0,1,1,6.0,153.0,77.0,68.0,85.0,0,0,0,0,666.0,5269.0,1453.0,261.0,60.0,63.0,477.0,420.0,44.0,47.54624277456647,45.170547147846335,44.23338048090523,721.0,624.0,4.15,53.0,10.0,15.0,4062.0,1537.0,70.0,423.0,464.0,168.0,153.0,0.972,376734.0
1939.0,0,1,8.0,156.0,78.0,43.0,111.0,0,0,0,0,733.0,5422.0,1453.0,242.0,50.0,91.0,559.0,606.0,48.0,38.0,45.170547147846335,44.23338048090523,1035.0,916.0,6.01,56.0,3.0,3.0,4113.0,1724.0,133.0,739.0,516.0,199.0,144.0,0.968,109159.0
1939.0,1,1,2.0,155.0,79.0,92.0,61.0,0,0,0,0,779.0,5447.0,1601.0,332.0,62.0,98.0,475.0,566.0,44.0,47.54624277456647,45.170547147846335,44.23338048090523,633.0,552.0,3.59,45.0,18.0,32.0,4152.0,1377.0,76.0,498.0,603.0,177.0,140.0,0.971,400245.0
1939.0,0,1,6.0,153.0,77.0,65.0,87.0,0,0,0,0,702.0,5334.0,1483.0,249.0,79.0,44.0,547.0,460.0,94.0,47.0,45.170547147846335,44.23338048090523,797.0,692.0,4.6,72.0,4.0,10.0,4062.0,1420.0,75.0,602.0,521.0,205.0,167.0,0.966,339257.0
1940.0,0,1,4.0,154.0,79.0,82.0,72.0,0,0,0,0,872.0,5481.0,1566.0,301.0,80.0,145.0,590.0,597.0,55.0,49.0,45.170547147846335,44.23338048090523,825.0,749.0,4.89,51.0,4.0,16.0,4137.0,1568.0,124.0,625.0,613.0,173.0,156.0,0.972,716234.0
1940.0,1,1,2.0,156.0,81.0,88.0,65.0,0,0,0,0,697.0,5470.0,1421.0,256.0,70.0,93.0,522.0,570.0,56.0,47.54624277456647,45.170547147846335,44.23338048090523,621.0,557.0,3.5,65.0,17.0,14.0,4299.0,1366.0,101.0,393.0,639.0,183.0,110.0,0.97,975978.0
1940.0,1,1,7.0,152.0,75.0,65.0,87.0,0,0,0,0,623.0,5329.0,1366.0,219.0,50.0,59.0,402.0,581.0,48.0,47.54624277456647,45.170547147846335,44.23338048090523,745.0,658.0,4.36,76.0,9.0,12.0,4077.0,1444.0,83.0,573.0,435.0,183.0,169.0,0.97,241616.0
1940.0,0,1,4.0,155.0,78.0,82.0,72.0,0,0,0,0,735.0,5386.0,1499.0,238.0,63.0,73.0,496.0,569.0,52.0,60.0,45.170547147846335,44.23338048090523,672.0,576.0,3.74,83.0,10.0,18.0,4158.0,1335.0,111.0,480.0,574.0,185.0,125.0,0.969,660336.0
1940.0,1,1,5.0,154.0,77.0,75.0,79.0,0,0,0,0,681.0,5389.0,1441.0,272.0,48.0,86.0,482.0,566.0,63.0,47.54624277456647,45.170547147846335,44.23338048090523,636.0,548.0,3.54,69.0,12.0,14.0,4176.0,1418.0,74.0,430.0,564.0,199.0,143.0,0.968,534878.0
1940.0,1,1,1.0,155.0,77.0,100.0,53.0,0,0,1,1,707.0,5372.0,1427.0,264.0,38.0,89.0,453.0,503.0,72.0,47.54624277456647,45.170547147846335,44.23338048090523,528.0,477.0,3.05,91.0,10.0,11.0,4221.0,1263.0,73.0,445.0,557.0,117.0,158.0,0.981,850180.0
1940.0,0,1,2.0,155.0,82.0,89.0,65.0,0,0,0,0,710.0,5361.0,1422.0,287.0,61.0,101.0,519.0,597.0,53.0,36.0,45.170547147846335,44.23338048090523,637.0,555.0,3.63,72.0,13.0,22.0,4125.0,1328.0,86.0,512.0,686.0,148.0,164.0,0.975,902576.0
1940.0,0,1,1.0,155.0,79.0,90.0,64.0,0,0,1,0,888.0,5418.0,1549.0,312.0,65.0,134.0,664.0,556.0,66.0,39.0,45.170547147846335,44.23338048090523,717.0,613.0,4.01,59.0,10.0,23.0,4125.0,1425.0,102.0,570.0,752.0,194.0,116.0,0.968,1112693.0
1940.0,1,1,6.0,152.0,76.0,72.0,80.0,0,0,0,0,663.0,5324.0,1423.0,201.0,46.0,91.0,453.0,478.0,45.0,47.54624277456647,45.170547147846335,44.23338048090523,659.0,573.0,3.79,57.0,11.0,18.0,4080.0,1383.0,110.0,473.0,606.0,139.0,132.0,0.977,747852.0
1940.0,0,1,3.0,155.0,76.0,88.0,66.0,0,0,0,0,817.0,5286.0,1371.0,243.0,66.0,155.0,648.0,606.0,59.0,36.0,45.170547147846335,44.23338048090523,671.0,593.0,3.89,76.0,10.0,14.0,4119.0,1389.0,119.0,511.0,559.0,152.0,158.0,0.975,988975.0
1940.0,0,1,8.0,154.0,71.0,54.0,100.0,0,0,0,0,703.0,5304.0,1391.0,242.0,53.0,105.0,556.0,656.0,48.0,33.0,45.170547147846335,44.23338048090523,932.0,780.0,5.22,72.0,4.0,12.0,4035.0,1543.0,135.0,534.0,488.0,238.0,131.0,0.96,432145.0
1940.0,1,1,8.0,153.0,79.0,50.0,103.0,0,0,0,0,494.0,5137.0,1225.0,180.0,35.0,75.0,435.0,527.0,25.0,47.54624277456647,45.170547147846335,44.23338048090523,750.0,663.0,4.4,66.0,5.0,8.0,4071.0,1429.0,92.0,475.0,485.0,181.0,136.0,0.97,207177.0
1940.0,1,1,4.0,156.0,75.0,78.0,76.0,0,0,0,0,809.0,5466.0,1511.0,276.0,68.0,76.0,553.0,494.0,69.0,47.54624277456647,45.170547147846335,44.23338048090523,783.0,672.0,4.36,49.0,8.0,24.0,4164.0,1569.0,72.0,492.0,491.0,217.0,160.0,0.966,507934.0
1940.0,0,1,6.0,156.0,77.0,67.0,87.0,0,0,0,0,757.0,5416.0,1423.0,278.0,58.0,118.0,556.0,642.0,51.0,40.0,45.170547147846335,44.23338048090523,882.0,781.0,5.12,64.0,4.0,9.0,4119.0,1592.0,113.0,646.0,439.0,158.0,179.0,0.974,239591.0
1940.0,1,1,3.0,156.0,77.0,84.0,69.0,0,0,0,0,747.0,5499.0,1514.0,266.0,61.0,119.0,479.0,610.0,97.0,47.54624277456647,45.170547147846335,44.23338048090523,699.0,594.0,3.83,71.0,10.0,14.0,4188.0,1457.0,83.0,488.0,550.0,174.0,134.0,0.971,324078.0
1940.0,0,1,7.0,154.0,77.0,64.0,90.0,0,0,0,0,665.0,5365.0,1453.0,266.0,67.0,52.0,468.0,504.0,94.0,40.0,45.170547147846335,44.23338048090523,811.0,688.0,4.59,74.0,6.0,7.0,4050.0,1494.0,93.0,618.0,618.0,192.0,166.0,0.968,381241.0
1941.0,0,1,2.0,155.0,77.0,84.0,70.0,0,0,0,0,865.0,5359.0,1517.0,304.0,55.0,124.0,683.0,567.0,67.0,51.0,45.170547147846335,44.23338048090523,750.0,639.0,4.19,70.0,8.0,11.0,4116.0,1453.0,88.0,611.0,574.0,169.0,139.0,0.972,718497.0
1941.0,1,1,1.0,157.0,79.0,100.0,54.0,0,0,1,0,800.0,5485.0,1494.0,286.0,69.0,101.0,600.0,535.0,36.0,47.54624277456647,45.170547147846335,44.23338048090523,581.0,496.0,3.14,66.0,17.0,22.0,4263.0,1236.0,81.0,495.0,603.0,162.0,125.0,0.974,1214910.0
1941.0,1,1,7.0,156.0,76.0,62.0,92.0,0,0,0,0,592.0,5414.0,1357.0,231.0,38.0,48.0,471.0,608.0,61.0,47.54624277456647,45.170547147846335,44.23338048090523,720.0,608.0,3.95,62.0,10.0,9.0,4155.0,1440.0,75.0,554.0,446.0,190.0,174.0,0.97,263680.0
1941.0,0,1,3.0,156.0,79.0,77.0,77.0,0,0,0,0,638.0,5404.0,1376.0,245.0,47.0,47.0,510.0,476.0,91.0,53.0,45.170547147846335,44.23338048090523,649.0,554.0,3.52,106.0,14.0,4.0,4248.0,1362.0,89.0,521.0,564.0,180.0,145.0,0.971,677077.0
1941.0,1,1,6.0,155.0,77.0,70.0,84.0,0,0,0,0,666.0,5230.0,1323.0,239.0,25.0,99.0,559.0,670.0,39.0,47.54624277456647,45.170547147846335,44.23338048090523,670.0,564.0,3.72,74.0,8.0,9.0,4092.0,1431.0,60.0,449.0,548.0,180.0,139.0,0.97,545159.0
1941.0,1,1,3.0,154.0,79.0,88.0,66.0,0,0,0,0,616.0,5218.0,1288.0,213.0,33.0,64.0,477.0,428.0,68.0,47.54624277456647,45.170547147846335,44.23338048090523,564.0,488.0,3.17,89.0,19.0,10.0,4158.0,1300.0,61.0,510.0,627.0,150.0,147.0,0.975,643513.0
1941.0,0,1,4.0,155.0,77.0,75.0,79.0,0,0,0,0,677.0,5283.0,1350.0,249.0,84.0,103.0,512.0,605.0,63.0,47.0,45.170547147846335,44.23338048090523,668.0,597.0,3.9,68.0,10.0,19.0,4131.0,1366.0,71.0,660.0,617.0,142.0,158.0,0.976,745948.0
1941.0,0,1,4.0,155.0,77.0,75.0,79.0,0,0,0,0,686.0,5370.0,1412.0,247.0,55.0,81.0,602.0,584.0,43.0,28.0,45.170547147846335,44.23338048090523,743.0,641.0,4.18,52.0,8.0,16.0,4143.0,1399.0,80.0,645.0,697.0,186.0,129.0,0.969,684915.0
1941.0,1,1,5.0,156.0,78.0,74.0,79.0,0,0,0,0,667.0,5395.0,1401.0,248.0,35.0,95.0,504.0,518.0,36.0,47.54624277456647,45.170547147846335,44.23338048090523,706.0,609.0,3.94,55.0,12.0,18.0,4173.0,1455.0,90.0,539.0,566.0,160.0,144.0,0.974,763098.0
1941.0,0,1,1.0,156.0,78.0,101.0,53.0,0,0,1,1,830.0,5444.0,1464.0,243.0,60.0,151.0,616.0,565.0,51.0,33.0,45.170547147846335,44.23338048090523,631.0,548.0,3.53,75.0,13.0,26.0,4188.0,1309.0,81.0,598.0,589.0,165.0,196.0,0.973,964722.0
1941.0,0,1,8.0,154.0,77.0,64.0,90.0,0,0,0,0,713.0,5336.0,1431.0,240.0,69.0,85.0,574.0,588.0,27.0,36.0,45.170547147846335,44.23338048090523,840.0,733.0,4.83,64.0,3.0,18.0,4095.0,1516.0,136.0,557.0,386.0,200.0,150.0,0.967,528894.0
1941.0,1,1,8.0,155.0,76.0,43.0,111.0,0,0,0,0,501.0,5233.0,1277.0,188.0,38.0,64.0,451.0,596.0,65.0,47.54624277456647,45.170547147846335,44.23338048090523,793.0,686.0,4.5,35.0,4.0,9.0,4116.0,1499.0,79.0,606.0,552.0,186.0,147.0,0.969,231401.0
1941.0,1,1,4.0,156.0,78.0,81.0,73.0,0,0,0,0,690.0,5297.0,1417.0,233.0,65.0,56.0,547.0,516.0,59.0,47.54624277456647,45.170547147846335,44.23338048090523,643.0,531.0,3.48,71.0,8.0,12.0,4122.0,1392.0,66.0,492.0,410.0,194.0,130.0,0.968,482241.0
1941.0,0,1,6.0,157.0,79.0,70.0,84.0,0,0,0,0,765.0,5408.0,1440.0,281.0,58.0,91.0,775.0,552.0,50.0,39.0,45.170547147846335,44.23338048090523,823.0,728.0,4.72,65.0,7.0,10.0,4167.0,1563.0,120.0,549.0,454.0,151.0,156.0,0.975,176240.0
1941.0,1,1,2.0,155.0,79.0,97.0,56.0,0,0,0,0,734.0,5457.0,1482.0,254.0,56.0,70.0,540.0,543.0,47.0,47.54624277456647,45.170547147846335,44.23338048090523,589.0,502.0,3.19,64.0,15.0,20.0,4248.0,1289.0,85.0,502.0,659.0,171.0,146.0,0.973,633645.0
1941.0,0,1,6.0,156.0,78.0,70.0,84.0,0,0,0,0,728.0,5521.0,1502.0,257.0,80.0,52.0,470.0,488.0,79.0,36.0,45.170547147846335,44.23338048090523,798.0,671.0,4.35,69.0,8.0,7.0,4167.0,1524.0,69.0,603.0,544.0,188.0,169.0,0.969,415663.0
1942.0,0,1,2.0,152.0,77.0,93.0,59.0,0,0,0,0,761.0,5248.0,1451.0,244.0,55.0,103.0,591.0,508.0,68.0,61.0,45.170547147846335,44.23338048090523,594.0,519.0,3.44,84.0,11.0,17.0,4074.0,1260.0,65.0,553.0,500.0,157.0,156.0,0.974,730340.0
1942.0,1,1,2.0,155.0,79.0,104.0,50.0,0,0,0,0,742.0,5285.0,1398.0,263.0,34.0,62.0,572.0,484.0,81.0,47.54624277456647,45.170547147846335,44.23338048090523,510.0,441.0,2.84,67.0,16.0,24.0,4194.0,1205.0,73.0,493.0,612.0,138.0,150.0,0.977,1037765.0
1942.0,1,1,7.0,150.0,71.0,59.0,89.0,0,0,0,0,515.0,5077.0,1216.0,210.0,19.0,68.0,474.0,507.0,49.0,47.54624277456647,45.170547147846335,44.23338048090523,645.0,557.0,3.76,68.0,9.0,8.0,4002.0,1326.0,82.0,518.0,414.0,139.0,138.0,0.977,285332.0
1942.0,0,1,6.0,148.0,70.0,66.0,82.0,0,0,0,0,538.0,4949.0,1215.0,214.0,36.0,25.0,497.0,427.0,114.0,70.0,45.170547147846335,44.23338048090523,609.0,523.0,3.58,86.0,8.0,8.0,3942.0,1304.0,74.0,473.0,432.0,173.0,144.0,0.97,425734.0
1942.0,1,1,6.0,155.0,78.0,68.0,86.0,0,0,0,0,591.0,5352.0,1360.0,224.0,41.0,75.0,509.0,607.0,63.0,47.54624277456647,45.170547147846335,44.23338048090523,665.0,560.0,3.6,71.0,10.0,14.0,4200.0,1447.0,70.0,525.0,507.0,169.0,169.0,0.973,590972.0
1942.0,1,1,4.0,154.0,77.0,76.0,76.0,0,0,0,0,527.0,5260.0,1216.0,198.0,39.0,66.0,483.0,549.0,42.0,47.54624277456647,45.170547147846335,44.23338048090523,545.0,442.0,2.82,80.0,12.0,8.0,4233.0,1213.0,47.0,526.0,616.0,175.0,158.0,0.972,427031.0
1942.0,0,1,4.0,156.0,80.0,75.0,79.0,0,0,0,0,590.0,5317.0,1344.0,223.0,58.0,50.0,500.0,544.0,69.0,74.0,45.170547147846335,44.23338048090523,659.0,559.0,3.59,61.0,12.0,11.0,4206.0,1353.0,61.0,560.0,448.0,163.0,175.0,0.974,459447.0
1942.0,0,1,5.0,156.0,77.0,73.0,81.0,0,0,0,0,589.0,5327.0,1313.0,217.0,37.0,76.0,509.0,476.0,39.0,40.0,45.170547147846335,44.23338048090523,587.0,487.0,3.13,65.0,12.0,14.0,4197.0,1321.0,60.0,598.0,671.0,193.0,142.0,0.969,580087.0
1942.0,1,1,3.0,154.0,79.0,85.0,67.0,0,0,0,0,675.0,5210.0,1323.0,162.0,35.0,109.0,558.0,511.0,39.0,47.54624277456647,45.170547147846335,44.23338048090523,600.0,504.0,3.31,70.0,12.0,13.0,4110.0,1299.0,94.0,493.0,497.0,137.0,128.0,0.977,779621.0
1942.0,0,1,1.0,154.0,77.0,103.0,51.0,0,0,1,0,801.0,5305.0,1429.0,223.0,57.0,108.0,591.0,556.0,69.0,33.0,45.170547147846335,44.23338048090523,507.0,445.0,2.91,88.0,18.0,17.0,4125.0,1259.0,71.0,431.0,558.0,142.0,190.0,0.976,922011.0
1942.0,0,1,8.0,154.0,76.0,55.0,99.0,0,0,0,0,549.0,5285.0,1315.0,213.0,46.0,33.0,440.0,490.0,44.0,45.0,45.170547147846335,44.23338048090523,801.0,679.0,4.45,67.0,5.0,9.0,4122.0,1404.0,89.0,639.0,546.0,188.0,124.0,0.969,423487.0
1942.0,1,1,8.0,151.0,74.0,42.0,109.0,0,0,0,0,394.0,5060.0,1174.0,168.0,37.0,44.0,392.0,488.0,37.0,47.54624277456647,45.170547147846335,44.23338048090523,706.0,614.0,4.12,51.0,2.0,6.0,4023.0,1328.0,61.0,605.0,472.0,193.0,147.0,0.968,230183.0
1942.0,1,1,5.0,151.0,77.0,66.0,81.0,0,0,0,0,585.0,5104.0,1250.0,173.0,49.0,54.0,537.0,536.0,41.0,47.54624277456647,45.170547147846335,44.23338048090523,631.0,537.0,3.58,64.0,13.0,11.0,4053.0,1376.0,62.0,435.0,426.0,182.0,129.0,0.969,448897.0
1942.0,0,1,3.0,151.0,77.0,82.0,69.0,0,0,0,0,730.0,5229.0,1354.0,239.0,62.0,98.0,609.0,607.0,37.0,38.0,45.170547147846335,44.23338048090523,637.0,544.0,3.59,68.0,12.0,13.0,4089.0,1387.0,63.0,505.0,488.0,167.0,143.0,0.972,255617.0
1942.0,1,1,1.0,156.0,78.0,106.0,48.0,0,0,1,1,755.0,5421.0,1454.0,282.0,69.0,60.0,551.0,507.0,71.0,47.54624277456647,45.170547147846335,44.23338048090523,482.0,399.0,2.55,70.0,18.0,15.0,4230.0,1192.0,49.0,473.0,651.0,169.0,137.0,0.972,553552.0
1942.0,0,1,7.0,151.0,77.0,62.0,89.0,0,0,0,0,653.0,5295.0,1364.0,224.0,49.0,40.0,581.0,536.0,98.0,29.0,45.170547147846335,44.23338048090523,817.0,685.0,4.58,68.0,12.0,11.0,4038.0,1496.0,50.0,558.0,496.0,222.0,133.0,0.962,403493.0
1943.0,0,1,7.0,155.0,77.0,68.0,84.0,0,0,0,0,563.0,5392.0,1314.0,223.0,42.0,57.0,486.0,591.0,86.0,61.0,45.170547147846335,44.23338048090523,607.0,547.0,3.45,62.0,13.0,16.0,4278.0,1369.0,61.0,615.0,513.0,153.0,179.0,0.976,358275.0
1943.0,1,1,3.0,153.0,77.0,81.0,72.0,0,0,0,0,716.0,5309.0,1444.0,263.0,35.0,39.0,580.0,422.0,58.0,47.54624277456647,45.170547147846335,44.23338048090523,674.0,590.0,3.88,50.0,13.0,22.0,4107.0,1326.0,59.0,637.0,588.0,167.0,137.0,0.972,661739.0
1943.0,1,1,6.0,153.0,77.0,68.0,85.0,0,0,0,0,465.0,5196.0,1213.0,202.0,36.0,39.0,469.0,609.0,56.0,47.54624277456647,45.170547147846335,44.23338048090523,612.0,504.0,3.25,87.0,13.0,4.0,4191.0,1361.0,66.0,441.0,409.0,178.0,139.0,0.972,271289.0
1943.0,0,1,4.0,155.0,76.0,82.0,72.0,0,0,0,0,573.0,5254.0,1297.0,193.0,46.0,33.0,561.0,581.0,173.0,87.0,45.170547147846335,44.23338048090523,594.0,498.0,3.2,70.0,12.0,19.0,4200.0,1352.0,54.0,501.0,476.0,166.0,167.0,0.973,508962.0
1943.0,1,1,5.0,154.0,75.0,74.0,79.0,0,0,0,0,632.0,5279.0,1380.0,207.0,56.0,52.0,574.0,522.0,53.0,47.54624277456647,45.170547147846335,44.23338048090523,600.0,510.0,3.31,67.0,13.0,14.0,4158.0,1379.0,53.0,394.0,513.0,167.0,138.0,0.973,508247.0
1943.0,1,1,2.0,155.0,78.0,87.0,67.0,0,0,0,0,608.0,5329.0,1362.0,229.0,47.0,43.0,445.0,476.0,49.0,47.54624277456647,45.170547147846335,44.23338048090523,543.0,488.0,3.13,78.0,18.0,17.0,4212.0,1299.0,38.0,579.0,498.0,121.0,193.0,0.98,379122.0
1943.0,0,1,3.0,153.0,77.0,82.0,71.0,0,0,0,0,600.0,5269.0,1344.0,246.0,45.0,55.0,567.0,521.0,47.0,58.0,45.170547147846335,44.23338048090523,577.0,492.0,3.15,64.0,14.0,20.0,4218.0,1234.0,52.0,606.0,585.0,157.0,183.0,0.975,438894.0
1943.0,0,1,5.0,155.0,78.0,78.0,76.0,0,0,0,0,632.0,5364.0,1401.0,200.0,47.0,77.0,483.0,553.0,40.0,43.0,45.170547147846335,44.23338048090523,560.0,470.0,3.0,67.0,18.0,20.0,4233.0,1226.0,51.0,549.0,706.0,177.0,130.0,0.971,606287.0
1943.0,1,1,8.0,156.0,77.0,55.0,98.0,0,0,0,0,558.0,5290.0,1309.0,153.0,33.0,81.0,480.0,470.0,35.0,47.54624277456647,45.170547147846335,44.23338048090523,713.0,632.0,4.08,35.0,6.0,19.0,4182.0,1474.0,80.0,626.0,588.0,167.0,140.0,0.973,466095.0
1943.0,0,1,1.0,155.0,77.0,98.0,56.0,0,0,1,1,669.0,5282.0,1350.0,218.0,59.0,100.0,624.0,562.0,46.0,60.0,45.170547147846335,44.23338048090523,542.0,461.0,2.93,83.0,14.0,13.0,4245.0,1229.0,60.0,489.0,653.0,160.0,166.0,0.974,618330.0
1943.0,0,1,8.0,155.0,79.0,49.0,105.0,0,0,0,0,497.0,5244.0,1219.0,174.0,44.0,26.0,430.0,465.0,55.0,42.0,45.170547147846335,44.23338048090523,717.0,627.0,4.05,73.0,5.0,13.0,4182.0,1421.0,73.0,536.0,503.0,162.0,148.0,0.973,376735.0
1943.0,1,1,7.0,157.0,78.0,64.0,90.0,0,0,0,0,571.0,5297.0,1321.0,186.0,36.0,66.0,499.0,556.0,29.0,47.54624277456647,45.170547147846335,44.23338048090523,676.0,586.0,3.79,66.0,10.0,14.0,4176.0,1436.0,59.0,451.0,431.0,187.0,143.0,0.97,466975.0
1943.0,1,1,4.0,157.0,78.0,80.0,74.0,0,0,0,0,669.0,5353.0,1401.0,240.0,73.0,42.0,573.0,566.0,64.0,47.54624277456647,45.170547147846335,44.23338048090523,605.0,480.0,3.08,74.0,11.0,12.0,4212.0,1424.0,44.0,422.0,396.0,170.0,159.0,0.973,498740.0
1943.0,0,1,6.0,153.0,77.0,72.0,80.0,0,0,0,0,596.0,5175.0,1269.0,229.0,36.0,78.0,569.0,646.0,37.0,43.0,45.170547147846335,44.23338048090523,604.0,525.0,3.41,64.0,10.0,14.0,4155.0,1397.0,74.0,488.0,572.0,152.0,127.0,0.975,214392.0
1943.0,1,1,1.0,157.0,81.0,105.0,49.0,0,0,1,0,679.0,5438.0,1515.0,259.0,72.0,70.0,428.0,438.0,40.0,47.54624277456647,45.170547147846335,44.23338048090523,475.0,407.0,2.57,94.0,21.0,15.0,4281.0,1246.0,33.0,477.0,639.0,151.0,183.0,0.976,517135.0
1943.0,0,1,2.0,153.0,76.0,84.0,69.0,0,0,0,0,666.0,5233.0,1328.0,245.0,50.0,47.0,605.0,579.0,142.0,55.0,45.170547147846335,44.23338048090523,595.0,490.0,3.18,61.0,16.0,21.0,4164.0,1293.0,48.0,540.0,495.0,179.0,145.0,0.971,574694.0
1944.0,0,1,4.0,156.0,78.0,77.0,77.0,0,0,0,0,739.0,5400.0,1456.0,277.0,56.0,69.0,522.0,505.0,60.0,40.0,45.170547147846335,44.23338048090523,676.0,592.0,3.82,58.0,7.0,17.0,4182.0,1404.0,66.0,592.0,524.0,172.0,154.0,0.972,506975.0
1944.0,1,1,7.0,155.0,77.0,63.0,91.0,0,0,0,0,690.0,5393.0,1450.0,255.0,51.0,56.0,486.0,451.0,45.0,47.54624277456647,45.170547147846335,44.23338048090523,832.0,711.0,4.68,50.0,4.0,13.0,4101.0,1471.0,75.0,660.0,487.0,197.0,112.0,0.966,605905.0
